feature,rank_shap,shap_importance,model
0_Wavelet entropy,22,0.4338344705011696,XGBoost
0_LPCC_1,23,0.3823359876497338,XGBoost
0_Spectral positive turning points,24,0.3355151347463952,XGBoost
0_ECDF Percentile_1,25,0.3095318737320603,XGBoost
0_LPCC_6,26,0.2962578540689934,XGBoost
0_MFCC_4,27,0.2882825924047579,XGBoost
0_LPCC_5,28,0.2714069779389848,XGBoost
0_Spectral decrease,29,0.2631712476997326,XGBoost
0_Negative turning points,30,0.2527352968511483,XGBoost
0_ECDF Percentile_0,31,0.2342160289846361,XGBoost
0_Median,32,0.2320633270769691,XGBoost
0_Maximum frequency,33,0.2208419741720737,XGBoost
0_MFCC_0,34,0.1920935336644451,XGBoost
0_Neighbourhood peaks,35,0.1521217997812356,XGBoost
0_Median absolute diff,36,0.1484185789644718,XGBoost
0_Mean,37,0.0828152261734008,XGBoost
0_Median frequency,38,0.0324153931220372,XGBoost
0_Zero crossing rate,39,0.0297446923851966,XGBoost
0_Median diff,40,0.0,XGBoost
0_Power bandwidth,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Spectral decrease,1,12.773506368043352,SVR
0_Peak to peak distance,2,9.768155721773446,SVR
0_Spectral variation,3,9.64681471772023,SVR
0_ECDF Percentile_0,4,9.246912089060045,SVR
0_LPCC_0,5,8.168284097375047,SVR
0_Wavelet absolute mean_27777777.78Hz,6,7.938624364861771,SVR
0_Interquartile range,7,7.575922204918076,SVR
0_Spectral entropy,8,7.387817919342702,SVR
0_Mean diff,9,7.335221640292826,SVR
0_Median,10,6.462175237366637,SVR
0_Absolute energy,11,6.437098110718875,SVR
0_MFCC_11,12,4.817291261298651,SVR
0_Max,13,4.219229998844347,SVR
0_Wavelet absolute mean_125000000.0Hz,14,4.010273485555826,SVR
0_Slope,15,1.9667198525323752,SVR
0_Mean,16,1.7084179469190552,SVR
0_Autocorrelation,17,1.623812044126949,SVR
0_MFCC_5,18,1.557266144508913,SVR
0_MFCC_9,19,0.6515715706397518,SVR
0_Wavelet entropy,20,0.4034992085736977,SVR
0_MFCC_0,21,0.3868086992393691,SVR
0_LPCC_1,22,0.3703522354234701,SVR
0_Maximum frequency,23,0.2635841203494689,SVR
0_Wavelet energy_125000000.0Hz,24,0.1439903295722216,SVR
0_Spectral roll-on,25,0.1242153669021602,SVR
0_LPCC_5,26,0.0731112634183362,SVR
0_MFCC_8,27,0.0668868401383962,SVR
0_LPCC_6,28,0.0437600810975621,SVR
0_MFCC_10,29,0.0227691552727454,SVR
0_ECDF Percentile_1,30,0.0210797323221111,SVR
0_Histogram mode,31,0.0,SVR
0_Fundamental frequency,32,0.0,SVR
0_Entropy,33,0.0,SVR
0_MFCC_4,34,0.0,SVR
0_Median diff,35,0.0,SVR
0_Median absolute diff,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Median frequency,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,15.145383532843807,Random Forest
0_Absolute energy,2,8.132690626148102,Random Forest
0_Spectral entropy,3,7.755533007730247,Random Forest
0_Autocorrelation,4,5.87311859295837,Random Forest
0_Spectral variation,5,5.057160023732065,Random Forest
0_Entropy,6,4.530269902841265,Random Forest
0_Interquartile range,7,4.357510024785002,Random Forest
0_Wavelet energy_125000000.0Hz,8,3.751751547743104,Random Forest
0_Histogram mode,9,2.996715483493544,Random Forest
0_Wavelet absolute mean_125000000.0Hz,10,2.5726358435803416,Random Forest
0_ECDF Percentile_0,11,2.4508119107482327,Random Forest
0_MFCC_11,12,2.0632230420134023,Random Forest
0_LPCC_0,13,1.5369780156149215,Random Forest
0_Slope,14,1.2225868230686527,Random Forest
0_Wavelet absolute mean_27777777.78Hz,15,1.0760537888943065,Random Forest
0_ECDF Percentile_1,16,0.9239081961194522,Random Forest
0_Fundamental frequency,17,0.8906559457358747,Random Forest
0_MFCC_8,18,0.8831136271144732,Random Forest
0_Mean diff,19,0.834998462675046,Random Forest
0_MFCC_9,20,0.7548517816655338,Random Forest
0_MFCC_0,21,0.7248126657610449,Random Forest
0_Median frequency,22,0.6611646699344425,Random Forest
0_MFCC_10,23,0.6345674632787238,Random Forest
0_Spectral decrease,24,0.6187301852456835,Random Forest
0_Wavelet entropy,25,0.5544585678141255,Random Forest
0_Median,26,0.5093134103347239,Random Forest
0_Max,27,0.3898151807314716,Random Forest
0_MFCC_5,28,0.3539644074945867,Random Forest
0_Zero crossing rate,29,0.3250648661219204,Random Forest
0_Maximum frequency,30,0.2636509217999875,Random Forest
0_Mean,31,0.2619505208558868,Random Forest
0_LPCC_1,32,0.2296098066287813,Random Forest
0_LPCC_5,33,0.20575888583047,Random Forest
0_LPCC_6,34,0.1986983685964485,Random Forest
0_MFCC_4,35,0.1837052687643096,Random Forest
0_Power bandwidth,36,0.1253299510767062,Random Forest
0_Spectral positive turning points,37,0.0778219956530103,Random Forest
0_Negative turning points,38,0.0536369536691655,Random Forest
0_Median absolute diff,39,0.015262100315156,Random Forest
0_Spectral roll-on,40,0.0141201712429523,Random Forest
0_Neighbourhood peaks,41,0.0034450355353144,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,43535150.04858746,Bayesian Ridge
0_Median frequency,2,5883419.102173045,Bayesian Ridge
0_Power bandwidth,3,1976872.2742515577,Bayesian Ridge
0_Spectral roll-on,4,1512863.0986143176,Bayesian Ridge
0_Fundamental frequency,5,927177.422861435,Bayesian Ridge
0_MFCC_11,6,1646.400833264007,Bayesian Ridge
0_MFCC_4,7,1442.6988587707106,Bayesian Ridge
0_MFCC_9,8,1091.9135802005185,Bayesian Ridge
0_MFCC_5,9,841.5126285036654,Bayesian Ridge
0_MFCC_8,10,514.0243394792166,Bayesian Ridge
0_MFCC_0,11,219.00378817422413,Bayesian Ridge
0_MFCC_10,12,81.86749884462645,Bayesian Ridge
0_Absolute energy,13,24.171779662277583,Bayesian Ridge
0_Spectral decrease,14,6.957329151784848,Bayesian Ridge
0_Peak to peak distance,15,6.916053460970589,Bayesian Ridge
0_Autocorrelation,16,6.830127711266391,Bayesian Ridge
0_ECDF Percentile_0,17,3.0265791572574727,Bayesian Ridge
0_Spectral positive turning points,18,2.783762084011228,Bayesian Ridge
0_ECDF Percentile_1,19,2.7655928678729,Bayesian Ridge
0_Max,20,2.359863639690212,Bayesian Ridge
0_Mean,21,1.6653462053315806,Bayesian Ridge
0_Median,22,1.050485133062807,Bayesian Ridge
0_Zero crossing rate,23,0.8699560185158727,Bayesian Ridge
0_Interquartile range,24,0.649006528871136,Bayesian Ridge
0_Negative turning points,25,0.3418904767558515,Bayesian Ridge
0_Spectral variation,26,0.2634782500167118,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,27,0.2341365229991522,Bayesian Ridge
0_Histogram mode,28,0.1416034206300969,Bayesian Ridge
0_Spectral entropy,29,0.131812547622802,Bayesian Ridge
0_LPCC_0,30,0.0980253926614258,Bayesian Ridge
0_Entropy,31,0.0972503025633343,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,32,0.0579053271843491,Bayesian Ridge
0_LPCC_5,33,0.0392722046174314,Bayesian Ridge
0_Wavelet entropy,34,0.0230854720705713,Bayesian Ridge
0_LPCC_1,35,0.0140197181115954,Bayesian Ridge
0_Neighbourhood peaks,36,0.0140138396507986,Bayesian Ridge
0_Slope,37,0.0092517495490541,Bayesian Ridge
0_Mean diff,38,0.0083416773454246,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,39,0.0047854726341455,Bayesian Ridge
0_LPCC_6,40,0.0032746803244908,Bayesian Ridge
0_Median absolute diff,41,0.0004594845315353,Bayesian Ridge
0_Median diff,42,0.0,Bayesian Ridge
0_Peak to peak distance,1,39.998858751373,XGBoost
0_Spectral entropy,2,18.48661640094165,XGBoost
0_Autocorrelation,3,11.826196185486266,XGBoost
0_Interquartile range,4,4.223283368256872,XGBoost
0_Spectral variation,5,2.350439225738619,XGBoost
0_Entropy,6,2.2512491575563947,XGBoost
0_Histogram mode,7,1.7884068035743352,XGBoost
0_LPCC_0,8,1.5358145701360264,XGBoost
0_Max,9,1.4603256946453205,XGBoost
0_Mean diff,10,1.2775620921928437,XGBoost
0_Wavelet energy_125000000.0Hz,11,1.2665553997805652,XGBoost
0_MFCC_9,12,0.9554041661515212,XGBoost
0_Absolute energy,13,0.938322689761656,XGBoost
0_LPCC_6,14,0.9308737809228708,XGBoost
0_MFCC_4,15,0.6765410473054896,XGBoost
0_MFCC_11,16,0.64128994141443,XGBoost
0_Fundamental frequency,17,0.6234359658698243,XGBoost
0_Spectral positive turning points,18,0.6230457595031089,XGBoost
0_Wavelet absolute mean_27777777.78Hz,19,0.5864352277083946,XGBoost
0_Slope,20,0.5681874895347128,XGBoost
0_MFCC_10,21,0.5527224648449569,XGBoost
0_Wavelet entropy,22,0.5424272842054563,XGBoost
0_Wavelet absolute mean_125000000.0Hz,23,0.4865662245669401,XGBoost
0_LPCC_5,24,0.4237687663218006,XGBoost
0_Maximum frequency,25,0.3906002607164205,XGBoost
0_MFCC_0,26,0.3694803921345623,XGBoost
0_Median,27,0.3644941102600966,XGBoost
0_Spectral decrease,28,0.3585863152123367,XGBoost
0_LPCC_1,29,0.3410679288938643,XGBoost
0_MFCC_8,30,0.2191953172866255,XGBoost
0_Mean,31,0.2067845004098179,XGBoost
0_MFCC_5,32,0.153518153869609,XGBoost
0_Median absolute diff,33,0.1343877790659665,XGBoost
0_Zero crossing rate,34,0.1102253542161236,XGBoost
0_Neighbourhood peaks,35,0.0768201473861932,XGBoost
0_Negative turning points,36,0.0711859163398543,XGBoost
0_ECDF Percentile_0,37,0.0692302262189487,XGBoost
0_ECDF Percentile_1,38,0.0681774127557873,XGBoost
0_Median diff,39,0.0,XGBoost
0_Median frequency,40,0.0,XGBoost
0_Power bandwidth,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Spectral entropy,1,11.566640052761253,SVR
0_Peak to peak distance,2,11.405341607161942,SVR
0_ECDF Percentile_0,3,8.573819000259581,SVR
0_Median,4,8.403068286962492,SVR
0_Spectral decrease,5,8.365848791858003,SVR
0_LPCC_0,6,7.93853667449331,SVR
0_Mean diff,7,7.82845995032115,SVR
0_Spectral variation,8,7.316757753054094,SVR
0_Wavelet absolute mean_27777777.78Hz,9,7.062258510017118,SVR
0_Absolute energy,10,6.409467328427567,SVR
0_Interquartile range,11,6.1232033290133066,SVR
0_Slope,12,4.716245484238303,SVR
0_Max,13,4.610160264234175,SVR
0_MFCC_11,14,3.334511373843336,SVR
0_Wavelet absolute mean_125000000.0Hz,15,2.7754313212964714,SVR
0_Mean,16,1.3349775524882754,SVR
0_Wavelet energy_125000000.0Hz,17,1.168769280802218,SVR
0_Autocorrelation,18,1.1306934307825276,SVR
0_MFCC_5,19,0.7000718663079848,SVR
0_Maximum frequency,20,0.6245368151994224,SVR
0_MFCC_9,21,0.5551881917256012,SVR
0_MFCC_10,22,0.5376523841369729,SVR
0_Median diff,23,0.2150904018922458,SVR
0_LPCC_5,24,0.2080253747561938,SVR
0_Wavelet entropy,25,0.0902925038050662,SVR
0_MFCC_4,26,0.0284931725679164,SVR
0_ECDF Percentile_1,27,0.0148655561274038,SVR
0_Histogram mode,28,0.0,SVR
0_Entropy,29,0.0,SVR
0_Fundamental frequency,30,0.0,SVR
0_LPCC_1,31,0.0,SVR
0_LPCC_6,32,0.0,SVR
0_MFCC_0,33,0.0,SVR
0_MFCC_8,34,0.0,SVR
0_Median absolute diff,35,0.0,SVR
0_Median frequency,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Spectral roll-on,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,15.219932789328311,Random Forest
0_Spectral entropy,2,9.276522067969433,Random Forest
0_Absolute energy,3,7.092451834614415,Random Forest
0_Spectral variation,4,6.214303506322406,Random Forest
0_Autocorrelation,5,5.333263086196471,Random Forest
0_Entropy,6,4.286612870560385,Random Forest
0_Interquartile range,7,4.024645957978738,Random Forest
0_Wavelet energy_125000000.0Hz,8,2.994948565815528,Random Forest
0_Wavelet absolute mean_125000000.0Hz,9,2.55115444682388,Random Forest
0_Histogram mode,10,2.141574626807325,Random Forest
0_MFCC_11,11,2.1387957187686264,Random Forest
0_ECDF Percentile_0,12,2.044762184423534,Random Forest
0_Slope,13,1.2728875269616018,Random Forest
0_LPCC_0,14,1.2611030438965494,Random Forest
0_Fundamental frequency,15,1.0798704500726732,Random Forest
0_Mean diff,16,1.0685693627745223,Random Forest
0_MFCC_9,17,0.9044138328251118,Random Forest
0_MFCC_0,18,0.7795129018791639,Random Forest
0_Wavelet absolute mean_27777777.78Hz,19,0.7490738719260784,Random Forest
0_Wavelet entropy,20,0.738916158914442,Random Forest
0_Median frequency,21,0.6780967223869326,Random Forest
0_ECDF Percentile_1,22,0.6704959276632094,Random Forest
0_MFCC_8,23,0.6506834459338879,Random Forest
0_MFCC_10,24,0.4763472724233599,Random Forest
0_Maximum frequency,25,0.3872291361060304,Random Forest
0_Spectral decrease,26,0.3819879309046082,Random Forest
0_Zero crossing rate,27,0.3775478067579368,Random Forest
0_Median,28,0.3588444704159163,Random Forest
0_MFCC_5,29,0.3523298907399487,Random Forest
0_Max,30,0.295319441756156,Random Forest
0_LPCC_5,31,0.2891140702443973,Random Forest
0_LPCC_6,32,0.2656485512049014,Random Forest
0_LPCC_1,33,0.1855827339329524,Random Forest
0_MFCC_4,34,0.1670673660301836,Random Forest
0_Spectral positive turning points,35,0.1555730109988012,Random Forest
0_Mean,36,0.1086544160393532,Random Forest
0_Negative turning points,37,0.0975344877885654,Random Forest
0_Median absolute diff,38,0.0802549927271902,Random Forest
0_Power bandwidth,39,0.0154075824305415,Random Forest
0_Neighbourhood peaks,40,0.0051122863462505,Random Forest
0_Spectral roll-on,41,0.0037280293345451,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,87193482.83783436,Bayesian Ridge
0_Fundamental frequency,2,3668323.710739208,Bayesian Ridge
0_Median frequency,3,2416905.328219328,Bayesian Ridge
0_Spectral roll-on,4,1005095.0232464104,Bayesian Ridge
0_Power bandwidth,5,593761.9522298585,Bayesian Ridge
0_MFCC_11,6,1439.0087715761824,Bayesian Ridge
0_MFCC_4,7,1309.4611637081953,Bayesian Ridge
0_MFCC_9,8,1062.66775940695,Bayesian Ridge
0_MFCC_5,9,1033.0264308884457,Bayesian Ridge
0_MFCC_8,10,365.6157849507695,Bayesian Ridge
0_MFCC_0,11,264.29045115137507,Bayesian Ridge
0_MFCC_10,12,118.72277952420684,Bayesian Ridge
0_Spectral positive turning points,13,7.604193811242745,Bayesian Ridge
0_Absolute energy,14,7.124646943902138,Bayesian Ridge
0_Peak to peak distance,15,6.208010060578003,Bayesian Ridge
0_Spectral decrease,16,6.113160450613518,Bayesian Ridge
0_Autocorrelation,17,6.004534896143445,Bayesian Ridge
0_ECDF Percentile_0,18,3.119625732849032,Bayesian Ridge
0_Max,19,2.09692251987761,Bayesian Ridge
0_ECDF Percentile_1,20,1.943315453303808,Bayesian Ridge
0_Mean,21,1.7993551415077866,Bayesian Ridge
0_Interquartile range,22,1.0386071932827312,Bayesian Ridge
0_Median,23,0.9737406647060118,Bayesian Ridge
0_Zero crossing rate,24,0.6838495726669905,Bayesian Ridge
0_Negative turning points,25,0.3396372312916445,Bayesian Ridge
0_Spectral variation,26,0.2168415972972866,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,27,0.1891698971049283,Bayesian Ridge
0_Spectral entropy,28,0.1313897292477297,Bayesian Ridge
0_Entropy,29,0.1077614469805787,Bayesian Ridge
0_Neighbourhood peaks,30,0.0929764984233004,Bayesian Ridge
0_Histogram mode,31,0.0778723531311408,Bayesian Ridge
0_LPCC_0,32,0.0777665718748974,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,33,0.0372384052540349,Bayesian Ridge
0_LPCC_1,34,0.0272492822260346,Bayesian Ridge
0_Wavelet entropy,35,0.0241059347999979,Bayesian Ridge
0_LPCC_5,36,0.0154945918859916,Bayesian Ridge
0_Slope,37,0.0107535358519837,Bayesian Ridge
0_Mean diff,38,0.007780911663601,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,39,0.0039179471899873,Bayesian Ridge
0_LPCC_6,40,0.0036986495641748,Bayesian Ridge
0_Median absolute diff,41,0.0003056078359943,Bayesian Ridge
0_Median diff,42,0.0002726528170152,Bayesian Ridge
0_Peak to peak distance,1,31.76955689342916,XGBoost
0_Spectral entropy,2,20.069160324496547,XGBoost
0_Autocorrelation,3,12.195246575322498,XGBoost
0_Entropy,4,4.380748684864741,XGBoost
0_Absolute energy,5,3.395283788682334,XGBoost
0_Spectral variation,6,2.3464936533253646,XGBoost
0_Mean diff,7,2.057819980397448,XGBoost
0_Interquartile range,8,1.396206429326286,XGBoost
0_Slope,9,1.3813570601941394,XGBoost
0_LPCC_0,10,1.2206286439034473,XGBoost
0_MFCC_5,11,0.9527448160234844,XGBoost
0_Histogram mode,12,0.7082400800449771,XGBoost
0_Wavelet absolute mean_125000000.0Hz,13,0.6957887106862616,XGBoost
0_Max,14,0.6930077759402493,XGBoost
0_MFCC_8,15,0.6526118952623258,XGBoost
0_Wavelet energy_125000000.0Hz,16,0.6506079997380575,XGBoost
0_MFCC_11,17,0.5360747584721693,XGBoost
0_Wavelet entropy,18,0.5054773425902861,XGBoost
0_Fundamental frequency,19,0.4977732694869239,XGBoost
0_MFCC_10,20,0.4041901294241969,XGBoost
0_LPCC_5,21,0.3756741503706823,XGBoost
0_MFCC_4,22,0.357811708332474,XGBoost
0_Spectral decrease,23,0.3504227994545672,XGBoost
0_Zero crossing rate,24,0.3421434091423329,XGBoost
0_ECDF Percentile_0,25,0.341905122285274,XGBoost
0_Spectral positive turning points,26,0.3088698153115498,XGBoost
0_LPCC_1,27,0.2878052470006049,XGBoost
0_MFCC_9,28,0.2714904693302388,XGBoost
0_MFCC_0,29,0.2406688843652606,XGBoost
0_Median,30,0.2176139444906885,XGBoost
0_LPCC_6,31,0.1922067915699133,XGBoost
0_Maximum frequency,32,0.1599034043119754,XGBoost
0_Wavelet absolute mean_27777777.78Hz,33,0.1586889840427165,XGBoost
0_Negative turning points,34,0.1372712656847512,XGBoost
0_Mean,35,0.1130437193589905,XGBoost
0_ECDF Percentile_1,36,0.1022903759038696,XGBoost
0_Median frequency,37,0.0597043725825846,XGBoost
0_Neighbourhood peaks,38,0.0474001134363313,XGBoost
0_Median absolute diff,39,0.040083907520771,XGBoost
0_Median diff,40,0.0039325769742329,XGBoost
0_Power bandwidth,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Peak to peak distance,1,10.716409964457984,SVR
0_Spectral entropy,2,10.3105964117881,SVR
0_Interquartile range,3,10.11361829037596,SVR
0_ECDF Percentile_0,4,8.523591643626668,SVR
0_Absolute energy,5,8.182534685078672,SVR
0_Spectral variation,6,7.268624221519047,SVR
0_Mean diff,7,6.16434880241596,SVR
0_Spectral decrease,8,6.121987498422253,SVR
0_Wavelet absolute mean_27777777.78Hz,9,5.729468039019095,SVR
0_LPCC_0,10,5.554119486679587,SVR
0_Median,11,4.935907111460526,SVR
0_Wavelet absolute mean_125000000.0Hz,12,2.3992643899320583,SVR
0_Slope,13,2.3045297276778927,SVR
0_MFCC_11,14,2.2268298412994536,SVR
0_Autocorrelation,15,2.163815525409492,SVR
0_Max,16,1.594146153816003,SVR
0_MFCC_5,17,1.2923424575358573,SVR
0_ECDF Percentile_1,18,1.017050801207051,SVR
0_MFCC_9,19,0.7836135134492126,SVR
0_Wavelet energy_125000000.0Hz,20,0.6104079786865488,SVR
0_MFCC_10,21,0.5301324283926822,SVR
0_Wavelet entropy,22,0.4021142971948909,SVR
0_Maximum frequency,23,0.3650706946676533,SVR
0_Mean,24,0.3338532838172591,SVR
0_MFCC_8,25,0.2652496852261748,SVR
0_MFCC_0,26,0.0391637392575198,SVR
0_Power bandwidth,27,0.0352382682593429,SVR
0_Negative turning points,28,0.0251588082548028,SVR
0_Entropy,29,0.0,SVR
0_Fundamental frequency,30,0.0,SVR
0_LPCC_1,31,0.0,SVR
0_Histogram mode,32,0.0,SVR
0_LPCC_6,33,0.0,SVR
0_MFCC_4,34,0.0,SVR
0_Median diff,35,0.0,SVR
0_Median absolute diff,36,0.0,SVR
0_LPCC_5,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Median frequency,39,0.0,SVR
0_Spectral roll-on,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,16.39946262355967,Random Forest
0_Spectral entropy,2,7.297477895722484,Random Forest
0_Absolute energy,3,7.167642838838286,Random Forest
0_Autocorrelation,4,5.653158079637975,Random Forest
0_Spectral variation,5,5.379751101236637,Random Forest
0_Interquartile range,6,4.888338598351412,Random Forest
0_Entropy,7,4.804621398365157,Random Forest
0_Wavelet energy_125000000.0Hz,8,3.259782025453512,Random Forest
0_ECDF Percentile_0,9,2.942005757489824,Random Forest
0_Histogram mode,10,2.584702889023625,Random Forest
0_MFCC_11,11,1.93779064373114,Random Forest
0_Wavelet absolute mean_125000000.0Hz,12,1.832241230160797,Random Forest
0_Wavelet absolute mean_27777777.78Hz,13,1.34005010313117,Random Forest
0_LPCC_0,14,1.333416653861773,Random Forest
0_MFCC_0,15,1.0281209427438915,Random Forest
0_Slope,16,1.012421415736084,Random Forest
0_Fundamental frequency,17,1.0083489973631532,Random Forest
0_ECDF Percentile_1,18,0.9798093301799766,Random Forest
0_Mean diff,19,0.9742897826880836,Random Forest
0_MFCC_9,20,0.8657333798869122,Random Forest
0_Wavelet entropy,21,0.8168547498349411,Random Forest
0_Median frequency,22,0.8013241863683487,Random Forest
0_MFCC_8,23,0.7116924464568885,Random Forest
0_Median,24,0.5018909268104625,Random Forest
0_MFCC_5,25,0.5015082516153886,Random Forest
0_MFCC_10,26,0.4988461565154216,Random Forest
0_Zero crossing rate,27,0.4403709246992754,Random Forest
0_Max,28,0.4287765277348846,Random Forest
0_Spectral decrease,29,0.371875675595094,Random Forest
0_Maximum frequency,30,0.3572823520939563,Random Forest
0_LPCC_5,31,0.2687747816467269,Random Forest
0_LPCC_6,32,0.2429695922059318,Random Forest
0_LPCC_1,33,0.2352173013859428,Random Forest
0_MFCC_4,34,0.1581451907800394,Random Forest
0_Mean,35,0.1117226217232799,Random Forest
0_Spectral positive turning points,36,0.0779551283689992,Random Forest
0_Median absolute diff,37,0.0426270382111581,Random Forest
0_Negative turning points,38,0.0397298562922515,Random Forest
0_Neighbourhood peaks,39,0.018682853421724,Random Forest
